xbox,ybox,annorect_id
737,423,16253
786,535,16254
814,488,16255
850,474,16256
805,512,16257
785,460,16258
1245,730,16259
1142,676,16260
1166,451,16261
1216,658,16262
898,610,16263
1063,468,16264
997,485,16265
940,792,16266
1147,620,16267
1214,525,16268
1258,572,16269
1255,578,16270
1289,723,16271
1019,764,16272
880,647,16273
1068,762,16274
539,636,16275
559,651,16276
971,829,16277
677,560,16278
589,551,16279
249,268,16280
293,288,16281
436,289,16282
180,292,16283
319,296,16284
509,325,16285
545,276,16286
145,281,16287
214,299,16288
432,388,16289
471,324,16290
361,379,16291
488,356,16292
473,406,16293
286,371,16294
286,277,16295
211,281,16296
229,293,16297
328,167,16298
416,253,16299
341,244,16300
443,240,16301
465,178,16302
54,120,16303
394,447,16304
483,485,16305
506,472,16306
131,398,16307
180,354,16308
190,493,16309
310,518,16310
261,399,16311
239,304,16312
302,234,16313
303,246,16314
254,312,16315
414,183,16316
331,180,16317
321,224,16318
453,275,16319
701,674,16320
921,689,16321
908,619,16322
890,631,16323
1007,639,16324
697,646,16325
620,531,16326
708,539,16327
844,653,16328
873,611,16329
272,397,16330
280,310,16331
414,343,16332
410,406,16333
353,426,16334
326,354,16335
261,350,16336
364,315,16337
299,360,16338
577,279,16339
589,226,16340
651,233,16341
691,244,16342
580,226,16343
675,284,16344
580,260,16345
559,258,16346
605,312,16347
525,381,16348
527,377,16349
314,415,16350
563,352,16351
579,407,16352
151,492,16353
422,476,16354
643,397,16355
615,476,16356
171,473,16357
594,444,16358
131,396,16359
495,400,16360
690,437,16361
763,329,16362
376,425,16363
304,440,16364
556,377,16365
535,334,16366
722,396,16367
448,413,16368
714,534,16369
185,596,16370
431,618,16371
1453,581,16372
871,631,16373
964,772,16374
1016,574,16375
1401,556,16376
649,506,16377
768,687,16378
864,639,16379
943,593,16380
769,548,16381
1091,495,16382
860,500,16383
797,571,16384
665,348,16385
523,399,16386
699,392,16387
542,397,16388
588,427,16389
591,380,16390
977,596,16391
676,463,16392
551,614,16393
570,478,16394
733,547,16395
693,474,16396
1523,398,16397
700,306,16398
645,346,16399
727,264,16400
696,349,16401
668,285,16402
678,299,16403
610,359,16404
684,377,16405
603,316,16406
549,351,16407
619,361,16408
604,385,16409
616,350,16410
666,309,16411
608,359,16412
663,324,16413
566,416,16414
649,373,16415
619,350,16416
695,362,16417
234,420,16418
391,291,16419
399,299,16420
686,389,16421
676,250,16422
705,230,16423
700,379,16424
696,402,16425
680,241,16426
486,159,16427
756,117,16428
544,499,16429
606,409,16430
770,427,16431
714,381,16432
577,240,16433
441,212,16434
672,358,16435
712,414,16436
575,506,16437
867,343,16438
1119,519,16439
263,375,16440
283,472,16441
161,236,16442
213,252,16443
81,234,16444
693,409,16445
760,464,16446
762,382,16447
726,453,16448
783,427,16449
540,537,16450
677,547,16451
716,424,16452
657,463,16453
1107,793,16454
1253,551,16455
894,650,16456
1453,639,16457
655,694,16458
591,564,16459
174,266,16460
479,288,16461
390,239,16462
391,201,16463
405,313,16464
370,326,16465
415,312,16466
250,244,16467
712,487,16468
685,512,16469
800,531,16470
663,564,16471
656,472,16472
736,584,16473
684,276,16474
727,293,16475
778,460,16476
550,370,16477
642,400,16478
559,454,16479
553,417,16480
675,361,16481
726,476,16482
654,422,16483
564,505,16484
643,363,16485
601,367,16486
639,473,16487
579,472,16488
821,313,16489
658,249,16490
656,393,16491
678,324,16492
1426,439,16493
1441,721,16494
1240,866,16495
1189,855,16496
1043,802,16497
1063,707,16498
1055,931,16499
1322,684,16500
565,456,16501
629,326,16502
523,431,16503
435,309,16504
520,439,16505
660,493,16506
789,325,16507
918,850,16508
171,139,16509
158,229,16510
303,242,16511
320,213,16512
379,172,16513
265,185,16514
314,288,16515
176,247,16516
263,251,16517
705,289,16518
735,309,16519
566,421,16520
744,374,16521
561,365,16522
723,414,16523
846,264,16524
845,292,16525
549,373,16526
710,342,16527
973,403,16528
752,362,16529
656,359,16530
506,393,16531
633,349,16532
651,420,16533
664,332,16534
790,406,16535
919,437,16536
836,521,16537
986,548,16538
1015,386,16539
898,458,16540
870,508,16541
874,457,16542
315,284,16543
324,297,16544
308,288,16545
321,209,16546
125,249,16547
209,227,16548
177,140,16549
898,370,16550
673,403,16551
1133,331,16552
1125,355,16553
190,322,16554
859,457,16555
302,470,16556
637,464,16557
921,430,16558
873,456,16559
595,257,16560
660,261,16561
718,321,16562
211,277,16563
246,192,16564
211,227,16565
245,270,16566
295,159,16567
385,195,16568
303,179,16569
327,156,16570
129,255,16571
69,182,16572
294,211,16573
179,203,16574
639,288,16575
717,452,16576
900,474,16577
365,521,16578
547,468,16579
662,288,16580
744,308,16581
1104,466,16582
577,604,16583
1210,424,16584
1072,255,16585
1136,410,16586
770,267,16587
282,244,16588
688,408,16589
1070,427,16590
931,679,16591
752,458,16592
835,669,16593
1032,591,16594
819,445,16595
722,332,16596
860,270,16597
751,241,16598
1060,441,16599
918,401,16600
366,421,16601
510,437,16602
706,408,16603
596,224,16604
78,243,16605
203,326,16606
922,365,16607
1103,325,16608
78,273,16609
1017,317,16610
672,283,16611
477,281,16612
392,275,16613
279,343,16614
761,450,16615
36,431,16616
431,405,16617
323,388,16618
401,196,16619
1161,250,16620
903,275,16621
578,274,16622
261,199,16623
1037,130,16624
1135,290,16625
383,340,16626
640,399,16627
954,387,16628
717,318,16629
294,320,16630
1130,204,16631
504,607,16632
458,528,16633
606,256,16634
541,281,16635
1127,214,16636
452,609,16637
549,576,16638
596,416,16639
1182,199,16640
506,532,16641
1189,208,16642
599,668,16643
483,221,16644
467,622,16645
462,577,16646
429,219,16647
496,531,16648
130,456,16649
1758,804,16650
658,684,16651
765,648,16652
1281,783,16653
1456,786,16654
276,873,16655
450,298,16656
437,307,16657
440,356,16658
411,307,16659
544,304,16660
166,337,16661
16,332,16662
527,306,16663
813,278,16664
460,336,16665
507,258,16666
640,198,16667
835,143,16668
382,192,16669
835,157,16670
428,249,16671
642,270,16672
770,225,16673
654,344,16674
607,338,16675
877,363,16676
552,605,16677
807,431,16678
923,415,16679
804,540,16680
812,308,16681
1211,333,16682
917,529,16683
1355,571,16684
575,290,16685
534,306,16686
571,293,16687
580,358,16688
949,429,16689
910,409,16690
884,428,16691
664,501,16692
570,509,16693
549,519,16694
760,532,16695
837,363,16696
912,474,16697
805,498,16698
945,562,16699
838,545,16700
756,484,16701
652,547,16702
600,762,16703
1295,433,16704
1369,419,16705
1262,562,16706
1387,469,16707
1200,348,16708
1317,300,16709
507,268,16710
1168,415,16711
309,399,16712
643,423,16713
1148,218,16714
562,458,16715
793,341,16716
209,380,16717
403,236,16718
329,187,16719
370,238,16720
299,243,16721
362,258,16722
387,263,16723
747,352,16724
616,229,16725
633,266,16726
399,376,16727
284,248,16728
364,248,16729
296,246,16730
326,270,16731
571,357,16732
547,280,16733
679,281,16734
165,258,16735
510,223,16736
163,253,16737
551,365,16738
702,269,16739
833,286,16740
811,384,16741
740,306,16742
242,213,16743
285,199,16744
308,187,16745
282,211,16746
688,533,16747
837,383,16748
906,364,16749
861,404,16750
884,248,16751
999,355,16752
950,352,16753
482,290,16754
466,369,16755
1129,468,16756
1054,545,16757
763,407,16758
861,515,16759
669,334,16760
1200,711,16761
1242,582,16762
589,271,16763
1298,315,16764
548,225,16765
463,287,16766
500,181,16767
515,316,16768
545,175,16769
498,193,16770
508,231,16771
304,146,16772
322,153,16773
338,205,16774
369,206,16775
323,197,16776
977,705,16777
599,444,16778
499,499,16779
965,506,16780
1443,436,16781
549,362,16782
1463,402,16783
1007,551,16784
489,481,16785
947,474,16786
835,500,16787
692,289,16788
604,276,16789
649,308,16790
332,409,16791
698,290,16792
727,309,16793
588,238,16794
751,335,16795
765,404,16796
725,424,16797
725,452,16798
843,415,16799
1509,568,16800
954,442,16801
1130,392,16802
982,375,16803
1701,836,16804
824,392,16805
1441,543,16806
428,390,16807
209,463,16808
723,358,16809
48,451,16810
517,381,16811
299,462,16812
797,361,16813
940,365,16814
855,627,16815
1055,437,16816
880,683,16817
913,679,16818
880,619,16819
951,591,16820
1143,517,16821
946,678,16822
1229,578,16823
1217,470,16824
1132,778,16825
362,301,16826
326,84,16827
638,281,16828
837,359,16829
867,349,16830
625,328,16831
818,307,16832
653,221,16833
451,318,16834
608,642,16835
507,510,16836
900,246,16837
959,450,16838
598,438,16839
1127,318,16840
299,254,16841
400,347,16842
66,327,16843
74,248,16844
364,335,16845
339,239,16846
361,169,16847
299,317,16848
94,257,16849
300,146,16850
298,101,16851
383,148,16852
141,232,16853
374,319,16854
378,130,16855
302,205,16856
796,644,16857
686,683,16858
526,714,16859
239,666,16860
47,646,16861
375,687,16862
925,512,16863
793,586,16864
507,548,16865
909,472,16866
1105,515,16867
1271,409,16868
698,503,16869
1273,597,16870
1245,716,16871
1207,639,16872
1056,461,16873
774,352,16874
391,307,16875
203,393,16876
791,285,16877
1102,158,16878
501,243,16879
1097,466,16880
555,355,16881
185,408,16882
315,389,16883
639,318,16884
569,329,16885
603,343,16886
542,335,16887
553,490,16888
316,529,16889
494,551,16890
549,498,16891
538,486,16892
1300,428,16893
1100,434,16894
824,542,16895
542,516,16896
782,522,16897
1491,319,16898
1650,339,16899
751,414,16900
637,388,16901
686,277,16902
468,314,16903
437,347,16904
877,343,16905
650,332,16906
639,295,16907
477,436,16908
520,323,16909
479,354,16910
569,341,16911
233,414,16912
219,329,16913
759,358,16914
763,349,16915
289,477,16916
746,372,16917
403,343,16918
322,237,16919
557,203,16920
452,338,16921
1131,167,16922
548,339,16923
1095,205,16924
687,279,16925
1162,148,16926
632,219,16927
874,338,16928
1127,189,16929
614,332,16930
701,187,16931
1198,160,16932
710,576,16933
580,647,16934
1254,858,16935
230,556,16936
1618,650,16937
763,507,16938
813,630,16939
927,578,16940
953,491,16941
823,465,16942
620,605,16943
1200,612,16944
412,426,16945
687,466,16946
552,445,16947
843,372,16948
261,297,16949
977,420,16950
635,452,16951
999,419,16952
484,429,16953
913,397,16954
419,300,16955
888,386,16956
226,371,16957
898,397,16958
894,515,16959
1006,392,16960
975,489,16961
888,537,16962
875,575,16963
1012,443,16964
879,399,16965
988,491,16966
1021,649,16967
499,740,16968
823,557,16969
655,658,16970
693,539,16971
668,467,16972
747,504,16973
441,511,16974
1099,713,16975
1379,549,16976
1280,597,16977
1119,643,16978
365,238,16979
291,280,16980
299,239,16981
302,201,16982
242,228,16983
436,198,16984
301,212,16985
459,342,16986
802,613,16987
669,415,16988
653,471,16989
464,434,16990
781,389,16991
641,437,16992
673,381,16993
710,371,16994
682,352,16995
608,346,16996
936,355,16997
699,300,16998
683,333,16999
744,325,17000
505,561,17001
677,419,17002
589,313,17003
511,332,17004
612,379,17005
858,363,17006
954,358,17007
1052,512,17008
431,428,17009
737,390,17010
1118,388,17011
1493,470,17012
961,333,17013
975,523,17014
1203,507,17015
559,467,17016
751,501,17017
107,668,17018
649,711,17019
1608,761,17020
1172,666,17021
928,948,17022
1383,959,17023
494,695,17024
775,618,17025
1069,565,17026
1325,537,17027
563,957,17028
740,280,17029
849,466,17030
728,563,17031
790,573,17032
1344,222,17033
685,578,17034
681,577,17035
1221,619,17036
659,454,17037
1369,508,17038
1053,534,17039
945,656,17040
1073,592,17041
869,479,17042
1074,657,17043
926,589,17044
1049,426,17045
555,351,17046
663,268,17047
821,273,17048
821,457,17049
441,381,17050
818,192,17051
488,215,17052
267,199,17053
83,284,17054
595,309,17055
984,264,17056
838,334,17057
892,478,17058
533,331,17059
237,225,17060
779,430,17061
987,405,17062
1147,524,17063
365,357,17064
614,349,17065
311,256,17066
295,225,17067
424,267,17068
584,243,17069
724,241,17070
797,239,17071
908,238,17072
1091,221,17073
410,302,17074
617,299,17075
792,249,17076
918,246,17077
206,312,17078
659,315,17079
777,324,17080
816,294,17081
538,327,17082
437,393,17083
1095,476,17084
1484,585,17085
875,793,17086
1838,543,17087
1768,513,17088
695,589,17089
1131,529,17090
1500,591,17091
1811,591,17092
330,601,17093
111,538,17094
1081,579,17095
1553,594,17096
1052,676,17097
787,601,17098
1143,582,17099
1697,581,17100
1867,626,17101
493,541,17102
1259,469,17103
1352,486,17104
1366,449,17105
1765,454,17106
1060,540,17107
867,543,17108
468,575,17109
1868,694,17110
1620,477,17111
1024,581,17112
1264,550,17113
1719,608,17114
1597,614,17115
560,758,17116
938,619,17117
1563,642,17118
1835,616,17119
482,582,17120
1053,464,17121
1447,441,17122
727,464,17123
481,467,17124
775,474,17125
257,482,17126
1153,515,17127
549,683,17128
1090,725,17129
1159,562,17130
1409,604,17131
489,531,17132
310,402,17133
511,411,17134
568,844,17135
525,866,17136
910,980,17137
1084,987,17138
1032,677,17139
1166,702,17140
934,885,17141
880,531,17142
616,459,17143
1390,829,17144
1176,613,17145
1517,404,17146
62,947,17147
49,281,17148
352,985,17149
537,976,17150
1693,709,17151
1424,800,17152
1379,801,17153
925,782,17154
1015,750,17155
179,774,17156
93,914,17157
104,675,17158
1047,548,17159
1169,490,17160
111,626,17161
1279,606,17162
1453,590,17163
913,631,17164
454,455,17165
1129,483,17166
742,464,17167
361,463,17168
1604,468,17169
1892,492,17170
1067,399,17171
1239,454,17172
533,462,17173
213,438,17174
230,487,17175
815,411,17176
1040,484,17177
1392,515,17178
1229,480,17179
774,483,17180
222,486,17181
735,510,17182
982,509,17183
1146,440,17184
704,252,17185
754,548,17186
1377,616,17187
280,504,17188
818,491,17189
1407,564,17190
223,469,17191
1371,489,17192
1797,534,17193
1845,496,17194
812,593,17195
506,358,17196
795,562,17197
787,820,17198
1767,443,17199
634,355,17200
971,331,17201
1420,746,17202
998,538,17203
100,698,17204
1695,452,17205
1791,567,17206
973,519,17207
1352,727,17208
1689,486,17209
1849,528,17210
1070,678,17211
1041,397,17212
948,633,17213
902,450,17214
840,333,17215
878,385,17216
1152,381,17217
762,572,17218
794,706,17219
1139,571,17220
917,610,17221
1004,530,17222
992,641,17223
959,876,17224
955,633,17225
909,701,17226
833,612,17227
868,481,17228
659,273,17229
429,588,17230
406,453,17231
607,419,17232
471,253,17233
555,298,17234
580,446,17235
689,512,17236
649,423,17237
710,286,17238
416,254,17239
505,218,17240
400,432,17241
851,300,17242
332,475,17243
928,434,17244
394,481,17245
875,392,17246
313,311,17247
847,334,17248
404,297,17249
804,434,17250
367,334,17251
1004,345,17252
399,225,17253
623,101,17254
896,365,17255
537,356,17256
578,262,17257
1066,291,17258
499,410,17259
1008,314,17260
538,381,17261
1013,385,17262
448,489,17263
962,293,17264
508,579,17265
945,347,17266
480,392,17267
1041,318,17268
677,481,17269
993,331,17270
546,497,17271
931,292,17272
467,320,17273
396,486,17274
402,519,17275
474,542,17276
597,547,17277
423,458,17278
457,327,17279
667,446,17280
555,515,17281
445,434,17282
447,480,17283
648,549,17284
778,371,17285
808,546,17286
754,565,17287
658,556,17288
796,508,17289
702,586,17290
663,426,17291
738,558,17292
646,567,17293
783,449,17294
824,391,17295
801,466,17296
749,503,17297
814,411,17298
559,381,17299
785,386,17300
767,338,17301
689,698,17302
919,681,17303
834,469,17304
884,669,17305
859,450,17306
911,667,17307
892,615,17308
935,667,17309
779,392,17310
1407,423,17311
1263,535,17312
934,574,17313
827,354,17314
758,512,17315
884,500,17316
862,413,17317
1238,443,17318
387,382,17319
565,320,17320
720,237,17321
662,400,17322
765,374,17323
764,394,17324
765,460,17325
621,367,17326
805,415,17327
784,380,17328
657,306,17329
577,225,17330
1020,554,17331
1160,765,17332
1482,672,17333
1089,454,17334
1685,557,17335
1788,419,17336
961,621,17337
789,463,17338
990,640,17339
1048,788,17340
707,276,17341
804,323,17342
586,345,17343
653,315,17344
454,235,17345
595,249,17346
582,175,17347
211,228,17348
282,170,17349
793,211,17350
467,166,17351
469,190,17352
475,199,17353
439,166,17354
413,177,17355
429,179,17356
958,548,17357
424,479,17358
1362,646,17359
1213,474,17360
1858,473,17361
125,744,17362
645,499,17363
178,759,17364
499,716,17365
1212,537,17366
978,597,17367
1193,846,17368
1785,305,17369
878,716,17370
731,566,17371
1385,505,17372
1233,386,17373
1829,463,17374
1650,398,17375
1194,339,17376
583,343,17377
877,372,17378
980,356,17379
140,505,17380
409,449,17381
682,348,17382
821,332,17383
313,431,17384
51,482,17385
819,333,17386
582,400,17387
445,461,17388
228,314,17389
1120,422,17390
1029,589,17391
936,460,17392
927,536,17393
1427,732,17394
1269,538,17395
710,422,17396
932,366,17397
1158,423,17398
1219,658,17399
1455,442,17400
852,767,17401
1254,624,17402
1121,500,17403
1049,552,17404
1056,384,17405
1240,555,17406
1219,595,17407
969,440,17408
538,709,17409
677,562,17410
1181,628,17411
1407,546,17412
636,768,17413
759,594,17414
516,756,17415
854,706,17416
1217,607,17417
1086,624,17418
1364,586,17419
890,556,17420
997,664,17421
806,702,17422
1410,865,17423
1204,575,17424
1018,832,17425
1272,589,17426
1632,771,17427
938,782,17428
352,711,17429
1113,323,17430
1242,782,17431
723,433,17432
731,482,17433
708,299,17434
367,283,17435
380,378,17436
681,203,17437
847,147,17438
613,409,17439
727,342,17440
768,293,17441
714,369,17442
659,378,17443
739,363,17444
341,349,17445
493,294,17446
507,300,17447
506,324,17448
546,330,17449
742,273,17450
487,272,17451
469,295,17452
477,353,17453
548,349,17454
502,348,17455
473,355,17456
831,365,17457
461,352,17458
861,334,17459
528,349,17460
913,422,17461
403,317,17462
888,390,17463
546,407,17464
894,365,17465
445,388,17466
890,367,17467
293,342,17468
854,358,17469
558,237,17470
754,207,17471
210,221,17472
355,416,17473
1110,661,17474
553,521,17475
496,635,17476
836,723,17477
479,544,17478
680,658,17479
851,417,17480
1007,452,17481
1219,485,17482
380,485,17483
574,589,17484
738,395,17485
739,516,17486
682,480,17487
307,497,17488
1024,415,17489
654,372,17490
771,437,17491
517,306,17492
186,499,17493
1068,358,17494
655,560,17495
200,420,17496
969,445,17497
607,458,17498
645,531,17499
633,498,17500
575,355,17501
704,529,17502
635,358,17503
311,435,17504
640,382,17505
1042,358,17506
283,465,17507
583,408,17508
914,480,17509
476,304,17510
272,388,17511
606,460,17512
1053,402,17513
696,390,17514
1002,422,17515
385,429,17516
291,478,17517
647,341,17518
1267,735,17519
1398,542,17520
1024,557,17521
1315,457,17522
1377,285,17523
965,310,17524
1034,411,17525
846,151,17526
655,233,17527
1906,382,17528
1855,326,17529
1131,208,17530
192,668,17531
399,440,17532
473,430,17533
664,406,17534
507,269,17535
541,213,17536
412,372,17537
254,476,17538
974,467,17539
903,463,17540
950,564,17541
810,439,17542
1290,536,17543
1070,544,17544
200,514,17545
953,503,17546
622,454,17547
520,484,17548
916,571,17549
1123,471,17550
1052,454,17551
565,456,17552
739,352,17553
465,427,17554
461,399,17555
279,306,17556
459,183,17557
294,248,17558
140,245,17559
478,237,17560
300,255,17561
329,185,17562
320,173,17563
314,195,17564
312,196,17565
299,192,17566
313,212,17567
357,203,17568
406,223,17569
463,144,17570
329,151,17571
626,278,17572
518,371,17573
209,504,17574
305,418,17575
190,283,17576
353,501,17577
451,424,17578
709,574,17579
802,569,17580
332,356,17581
433,303,17582
415,301,17583
405,358,17584
443,378,17585
499,441,17586
765,415,17587
783,307,17588
273,381,17589
181,370,17590
182,417,17591
256,504,17592
129,280,17593
115,410,17594
383,426,17595
316,344,17596
804,501,17597
830,377,17598
670,403,17599
466,584,17600
658,510,17601
624,413,17602
654,525,17603
740,608,17604
477,167,17605
845,292,17606
414,281,17607
490,396,17608
1118,467,17609
1403,375,17610
324,409,17611
258,458,17612
913,428,17613
518,418,17614
365,409,17615
473,452,17616
378,382,17617
547,495,17618
194,405,17619
607,385,17620
384,403,17621
621,428,17622
327,374,17623
636,488,17624
409,433,17625
644,431,17626
489,341,17627
755,426,17628
537,465,17629
704,405,17630
410,339,17631
666,432,17632
768,334,17633
449,431,17634
826,378,17635
536,413,17636
341,385,17637
824,490,17638
564,252,17639
768,393,17640
364,503,17641
349,207,17642
283,435,17643
302,295,17644
650,263,17645
611,252,17646
646,374,17647
404,184,17648
477,215,17649
302,245,17650
509,205,17651
458,240,17652
486,437,17653
908,330,17654
910,473,17655
331,478,17656
344,560,17657
787,390,17658
529,310,17659
376,386,17660
458,364,17661
238,442,17662
281,368,17663
783,420,17664
525,406,17665
787,428,17666
648,398,17667
155,269,17668
447,541,17669
736,464,17670
428,464,17671
631,483,17672
742,540,17673
144,495,17674
258,525,17675
271,533,17676
346,777,17677
136,565,17678
1402,679,17679
1314,413,17680
1381,622,17681
1207,638,17682
1665,559,17683
1573,386,17684
1199,367,17685
648,470,17686
1229,325,17687
976,554,17688
887,565,17689
681,402,17690
969,516,17691
999,587,17692
896,617,17693
1064,526,17694
918,598,17695
968,540,17696
924,477,17697
904,628,17698
1113,572,17699
580,330,17700
172,408,17701
994,323,17702
633,344,17703
176,370,17704
995,373,17705
192,371,17706
601,333,17707
995,373,17708
205,400,17709
620,353,17710
1025,343,17711
582,336,17712
201,396,17713
1013,337,17714
644,349,17715
235,375,17716
1021,396,17717
605,380,17718
231,377,17719
1051,382,17720
679,393,17721
214,452,17722
1104,451,17723
200,451,17724
650,385,17725
1088,393,17726
370,376,17727
784,407,17728
393,299,17729
739,300,17730
441,342,17731
751,326,17732
469,288,17733
788,272,17734
574,327,17735
634,298,17736
687,280,17737
554,345,17738
869,359,17739
549,361,17740
1006,499,17741
1827,488,17742
831,502,17743
957,406,17744
1096,440,17745
835,478,17746
848,490,17747
962,498,17748
903,431,17749
1042,460,17750
893,423,17751
637,287,17752
608,307,17753
621,370,17754
665,295,17755
643,372,17756
1052,590,17757
877,526,17758
258,483,17759
327,493,17760
512,527,17761
801,494,17762
894,378,17763
803,550,17764
334,667,17765
459,372,17766
849,545,17767
506,296,17768
390,575,17769
771,413,17770
618,392,17771
688,323,17772
924,443,17773
770,403,17774
827,358,17775
835,390,17776
552,459,17777
658,406,17778
944,448,17779
1474,791,17780
1523,830,17781
1334,777,17782
1048,494,17783
890,493,17784
976,474,17785
790,370,17786
453,308,17787
601,311,17788
926,274,17789
422,295,17790
602,270,17791
863,295,17792
650,469,17793
669,299,17794
1022,268,17795
467,289,17796
656,282,17797
1084,290,17798
507,319,17799
847,303,17800
1028,305,17801
610,369,17802
650,363,17803
902,392,17804
738,278,17805
596,253,17806
714,617,17807
1447,819,17808
953,563,17809
1177,541,17810
608,752,17811
170,655,17812
229,773,17813
1279,545,17814
840,569,17815
1602,469,17816
807,653,17817
1595,592,17818
51,570,17819
956,620,17820
1438,552,17821
1669,538,17822
1208,530,17823
292,572,17824
663,419,17825
1261,519,17826
529,722,17827
1129,500,17828
860,562,17829
1014,507,17830
1024,550,17831
973,566,17832
1034,593,17833
675,358,17834
654,240,17835
617,322,17836
626,333,17837
631,352,17838
590,283,17839
605,337,17840
562,326,17841
661,325,17842
604,357,17843
638,308,17844
648,624,17845
990,664,17846
681,647,17847
1008,649,17848
262,592,17849
672,617,17850
754,580,17851
659,626,17852
410,621,17853
1214,617,17854
315,598,17855
713,618,17856
879,582,17857
533,615,17858
348,609,17859
1200,629,17860
711,599,17861
1296,630,17862
970,580,17863
928,610,17864
1283,624,17865
771,606,17866
591,761,17867
1009,411,17868
1050,678,17869
917,672,17870
421,658,17871
915,690,17872
1109,653,17873
891,641,17874
1138,653,17875
565,479,17876
667,515,17877
928,386,17878
1104,375,17879
235,391,17880
417,345,17881
1156,425,17882
948,496,17883
1274,490,17884
657,591,17885
810,394,17886
728,528,17887
1144,545,17888
568,614,17889
915,624,17890
358,642,17891
230,619,17892
716,308,17893
734,412,17894
800,426,17895
571,242,17896
653,308,17897
689,128,17898
645,297,17899
810,498,17900
907,681,17901
1000,656,17902
1091,527,17903
925,665,17904
334,322,17905
914,410,17906
701,293,17907
305,298,17908
315,444,17909
615,361,17910
803,242,17911
199,390,17912
719,383,17913
696,304,17914
484,380,17915
764,629,17916
595,503,17917
781,429,17918
667,443,17919
849,370,17920
705,541,17921
720,463,17922
414,508,17923
701,404,17924
341,613,17925
595,424,17926
257,519,17927
544,449,17928
230,595,17929
632,476,17930
753,546,17931
540,476,17932
695,415,17933
852,414,17934
684,373,17935
805,468,17936
598,508,17937
407,515,17938
1020,557,17939
550,588,17940
621,483,17941
462,502,17942
543,492,17943
340,577,17944
799,549,17945
647,448,17946
713,484,17947
815,552,17948
533,287,17949
957,297,17950
646,470,17951
502,204,17952
1035,259,17953
735,250,17954
546,524,17955
633,478,17956
689,493,17957
826,581,17958
495,401,17959
583,419,17960
1083,322,17961
956,323,17962
526,506,17963
854,531,17964
487,415,17965
625,435,17966
495,479,17967
543,467,17968
470,351,17969
533,404,17970
703,481,17971
962,612,17972
714,446,17973
738,438,17974
426,480,17975
364,375,17976
543,484,17977
856,449,17978
62,445,17979
536,501,17980
572,461,17981
749,360,17982
458,365,17983
491,417,17984
653,437,17985
507,391,17986
438,245,17987
579,304,17988
536,288,17989
589,316,17990
137,412,17991
877,367,17992
285,310,17993
228,301,17994
323,420,17995
628,398,17996
510,415,17997
532,523,17998
439,527,17999
826,432,18000
839,428,18001
433,608,18002
740,444,18003
389,525,18004
1070,465,18005
221,240,18006
684,539,18007
771,516,18008
1070,489,18009
1026,493,18010
956,500,18011
918,508,18012
729,420,18013
812,504,18014
864,289,18015
361,421,18016
161,407,18017
857,333,18018
564,304,18019
1033,382,18020
505,435,18021
1120,288,18022
344,361,18023
643,312,18024
967,535,18025
572,297,18026
517,403,18027
802,338,18028
826,546,18029
563,334,18030
614,308,18031
555,390,18032
732,488,18033
491,540,18034
851,617,18035
237,543,18036
783,666,18037
457,632,18038
856,253,18039
822,394,18040
945,589,18041
686,319,18042
502,351,18043
550,364,18044
508,380,18045
564,268,18046
496,473,18047
503,418,18048
540,425,18049
593,370,18050
572,369,18051
511,318,18052
739,335,18053
764,354,18054
589,272,18055
692,367,18056
563,299,18057
624,333,18058
636,275,18059
658,386,18060
708,289,18061
1070,349,18062
376,329,18063
1084,428,18064
555,377,18065
770,325,18066
367,328,18067
369,387,18068
604,353,18069
577,321,18070
854,592,18071
798,486,18072
849,553,18073
681,350,18074
646,348,18075
634,353,18076
585,442,18077
485,358,18078
634,456,18079
513,494,18080
615,280,18081
637,367,18082
361,272,18083
716,334,18084
951,239,18085
404,443,18086
631,559,18087
611,473,18088
699,577,18089
750,385,18090
766,538,18091
869,301,18092
672,435,18093
534,444,18094
859,399,18095
466,448,18096
1210,629,18097
966,584,18098
880,641,18099
1045,630,18100
850,744,18101
927,820,18102
890,642,18103
930,738,18104
955,715,18105
1041,722,18106
947,825,18107
586,348,18108
592,326,18109
647,248,18110
681,323,18111
679,400,18112
763,432,18113
646,312,18114
637,313,18115
650,386,18116
596,352,18117
1341,886,18118
681,692,18119
884,508,18120
140,236,18121
1224,868,18122
671,824,18123
1258,499,18124
1373,848,18125
715,794,18126
1157,487,18127
134,238,18128
1113,903,18129
1181,519,18130
671,824,18131
1081,853,18132
603,756,18133
1230,478,18134
555,713,18135
1195,536,18136
1071,851,18137
1026,498,18138
1180,862,18139
586,719,18140
1158,759,18141
591,602,18142
1156,489,18143
1190,768,18144
550,715,18145
1223,536,18146
1164,800,18147
1157,479,18148
629,678,18149
819,702,18150
989,522,18151
1434,874,18152
742,811,18153
1226,819,18154
708,714,18155
982,788,18156
792,670,18157
820,618,18158
1390,511,18159
1123,652,18160
1063,458,18161
598,377,18162
480,343,18163
705,430,18164
706,397,18165
669,306,18166
942,394,18167
746,388,18168
596,418,18169
421,487,18170
287,437,18171
1159,414,18172
935,442,18173
668,414,18174
501,509,18175
339,529,18176
183,480,18177
1038,379,18178
844,462,18179
593,480,18180
401,490,18181
163,476,18182
273,506,18183
1129,499,18184
792,529,18185
671,499,18186
536,504,18187
421,523,18188
235,507,18189
480,216,18190
384,201,18191
235,231,18192
140,212,18193
467,233,18194
346,230,18195
138,222,18196
264,224,18197
